Search_Query,Place_Name,Nickname,Date,Review_Content
테이크타임커피로스터스,,안냥78,4.4.토,"바치케 맛있어요! 커피랑 같이 먹기에 좋아요 크림라떼, 귤 라떼도 다 맛있어요! 드립커피 산미 있는데 가볍고 좋아요"
테이크타임커피로스터스,,godkds09,4.2.목,커피도 맛있고 뷰도 좋고 좋아요! 바다 바로 앞이라 위치도 딱이고요:)
테이크타임커피로스터스,,오돌51,3.28.토,몇 년 전부터 커피가 맛있어서 종종 오는 카페에요 집과 거리가 멀어서 자주는 못 오지만 제주에서 사라지지 않았으면 하는 카페중 한 곳이에요👍 사장님도 너무 친절하시고 커피고 너무 맛있습니다
테이크타임커피로스터스,,김마녀38,3.22.일,커피가 맛있는 카페를 찾아 헤매다가 발견한 곳인데 커피도 디저트도 너무 맛있어요. 바스크치즈케이크는 달지않아 딱좋고 도넛모카라떼는 조금 달다고 해주셨는데 개인적으로 너무 맛있어서 시즌 끝나기전에 다시 마시러 올듯해요.
테이크타임커피로스터스,,얌쿨이,3.22.일,카페 분위기도 너무 좋고 풍차 해안도로에 있어서 경치도 좋아요
테이크타임커피로스터스,,3자두3,3.21.토,"리뷰 잘 안남기는데, 커피 맛있어서 남겨봅니다! 주변 해안도로 산책하다가 찾은 카페인데 들어가보니 사장님도 친절하시고 커피 설명도 있고 맛도 좋아서 나가기전에 커피 원두도 샀네요! 집가서 먹어보니 너무 맛있네ㅣ요👍"
테이크타임커피로스터스,,울라뿡,3.20.금,귤슈페너 상큼하고 맛있어요!! 다른 음료들도 맛있고 바다가 한눈에 들어와서 노을보러 오면 좋아요!!
벤드리,,민트플라워제주,1.14.수,여기 여기 피자맛집 음료맛집 분위기 맛집이예요 한경온다면 꼭 꼭 추천요^^ 가성비까지 좋고요 피자재료도 건강해요^^ 친절하신 사장님 감사히 잘먹고 가요
더족꾼 신창풍차마을점,,길떠나는,4.7.화,진짜맛있어서 울면서 먹다가 리뷰남깁니다 . . 와따메~쩌네요~! . . 핵따봉~!
더족꾼 신창풍차마을점,,pin****,2.16.월,예전부터 다녔던 곳인데 이름이 바꼈나봐요!! 아이 둘과 엄마아빠 배부르게 먹었어요~~ 많이 맵지 않아서 아이들도 맛있게 먹었어요^^
이립,,Matgip,3.28.토,분위기가 너무 좋아요 조용하고 차분한 느낌으로 혼카페 하기에도 좋고 바로 앞에 보이는 풍경이 너무 멋있어요 ㅠㅠ 힐링되는 곳
이립,,you****,3.28.토,한경면에서 우연히 만난 카페 이립이에요. 너무 예쁜 내부 인테리어와 음악들이 좋았어요. 직접 블렌딩한 차와 달콤한 파르페를 먹었어요 구수한 차가 너무 맛있어요 역시 차 전문 카페는 다르네요👍👍파르페는 달콤하고 예뻐요. 구수한 차와 함께 시켜서 먹으니 궁합이 좋아요 수제 단호박 양갱도 많이 달지 않고 맛있었어요 한경면 지나가시면 꼭 들러 보시길 강추합니다😍😍
이립,,뿅뿅쀼뿅,3.27.금,예쁘고 맛있어요!!!!!
이립,,aanette,3.22.일,"판나코타, 파르페, 모나카, 양갱 모두 저 뿐만 아니라 아이의 입맛에도 잘 맞았어요 :) 좋은 풍경과 좋은 음악, 좋은 디저트와 함께 행복한 시간 보내고 갑니다 ! 책 읽으러 자주 올 것 같아요 ~"
이립,,Bangji,3.22.일,내용 없음
이립,,난나야0815,3.17.화,장소가 너무 이뻐요 차도 맛있고 디저트도 맛있고 사장님도 친절합니다
이립,,maruu00,3.15.일,주차도 편하고 매우 조용한 분위기에요 채광이 넘 좋고 앞에 귤밭뷰라 멍때리기 조아용 제주 특색이 담긴 차종류가 있는데 주문 전에 찻잎향을 미리 맡아볼 수 잇어요!!
이립,,녹차공주리,3.15.일,차가 정말 맛있었고 단호박이 양갱과 쑥 양갱도 차와 너무 잘 어울렸어요~ 전체적으로 분위기가 차분해서 편하게 쉬면서 힐링하기 좋은 곳이었습니다☕️🌿
이립,,mo9wa,3.14.토,관광지에서 좀 들어온 동네라 조용하게 휴식하기 좋았어요 ! 특색있는 블렌딩 차가 많았는데 샤려니숲은 시원하고 향긋해서 좋았고 호지차라떼랑 판나코타도 고소해서 맛있었어요 😊
이립,,수현13,3.14.토,조용하게 티를 즐기기에 좋아요
엄블랑짬뽕,,아롱아사랑해1,3.18.수,중화요리가 먹고싶을때 가는 우리동네 맛집이예요~ 해물짬뽕 짜장 탕수육~ 맛없는 메뉴가 없네요~ 두돌아기랑 같이 갔는데 서비스로 아기짜장도 받아서 아기도 맛나게 먹고 왔어요~ 잘먹었습니다~^^
엄블랑짬뽕,,제주501,3.8.일,"얼큰하니 맛있었어요 고기도 부드럽고, 양도 많고 아주 훌륭했습니다👍"
엄블랑짬뽕,,sos****,2.4.수,좋아요 ❤️😍💛
엄블랑짬뽕,,맛없으면후기안씀,1.25.일,포장으로 먹고 맛있어서 다음 날 바로 해장짬뽕 먹으러 왔어요ㅋㅋㅋ
엄블랑짬뽕,,맛없으면후기안씀,1.24.토,포장으로 먹고 맛있어서 다음날 또 왔어요ㅋㅋㅋ
엄블랑짬뽕,,trip1108,1.17.토,"지나는 길에 해물 짬뽕이 맛있어 보여 즉흥적으로 방문했는데, 주민들이 찾아오는 맛집이었는지, 알아듣기 힘든 제주 사투리가 정겹게 오가는 화기애애한 분위기였습니다. 제주 오면 맛있다는 해물짬뽕집은 꼭 가보는데, 이번 여행에서 먹은 해물 짬뽕 중 으뜸이었고, 혼자라 이번엔 못 먹었지만 감귤 탕수육도 다음엔 꼭 먹어보고 싶습니다."
제주탐나도다,,다솜터,3.22.일,"접짝뼈국, 고사리육개장, 그리고 삼계탕도 추가해먹었습니다.  어느 외국인 분 리뷰처럼, 모든 종류의 국물이 맛있습니다.  구글리뷰에서는 오리백숙이 맛있다던데, 네이버에서는 고사리육개장과 뼈국이 유명하네요.  그냥 다 맛있는걸로.  육개장의 경우 우진과는 다르게 맛있구요, 정말 진하고 걸죽합니다.  뼈국은 맑은국물이지만 감칠맛이 잘우러나오고잡내가없어서 남녀노소 모두 좋아할맛입니다.  삼계탕은 개인적으로 제일 기대안했는데 가장 맛있게먹었구요 뼈국과 비슷한듯한데 끝맛으로 감도는 강한 고소함때문에 느낌이 많이 달랐습니다. 기본적으로 포함된 죽이 너무 고소 구수해서 계속 흡입했습니다.  아이들도 완탕했습니다.  불친절하셔도 찾아올 맛인데, 매우 친절하시고 아이들왔다고 장난감선물까지 주셨어요"
제주탐나도다,,근 혁,3.10.화,제주도 2박 3일여행동안 먹은 것 중에 가장 맛있었습니다 강추!!!
제주탐나도다,,whlove123,3.7.토,사장님 손 맛이 좋으세요. 반찬도 많고 하나하나 다 맛있습니다:)
제주탐나도다,,22 김이슬,3.2.월,너무맛있었어요 제주에서먹은음식중에1뜽!!
제주탐나도다,,응곡푹칶,2.24.화,"여자친구가 고사리 육개장 노래를 불러 찾아온 집입니다. 멍멍이와 함께왔고, 고사리 육개장과 접짝뼈국을 시켰는데 전 뼈국에서 정말 한눈에 반했습니다. 여행동안 스트레스, 추위와 싸워온 시간을 뼈국의 국물이 따듯하게 감싸주는듯한 든든함이 느껴지는 맛이였습니다. 고사리 육개장은 일반 육개장과 다른 찐하고 깊은 맛이 느껴집니다. 사장님도 너무 친절하시고 이집만의 특색도 있고 찾아온게 정말 만족스럽습니다."
제주탐나도다,,Walcskxjx,2.23.월,고사리육개장이랑 접짝뼈국 먹었어요! 너무너무 맛있고 배불리 먹고 가요! 귤도 챙겨주시고 (심지오 존맛) ㅠㅠ 감사합니다 !!!
제주탐나도다,,러블리쏘47,2.23.월,진짜... 너무 맛있고 친절하세요~ 전에 우*해장국 1.5시간 넘게 기다려서 먹었는데 제발 그러지 마십쇼 ㅠㅜ 훨씬 맛남~접짝뼈국 구수하니 든든하고 해장국 약간 칼칼하니 고기도 많이 들어가고 좋아요~ 반찬도 맛나고 양도 많고(밥도 많이 담아주심) 삼계탕 안먹어봤지만 맛있을거 같고 먹으면서 돈 더 받으셔도 될것같은 집 입니다. 올려진 귤도 너무 맛있었습니다~번창하시길!!
제주탐나도다,,황준영1,2.16.월,접짝뼈국 추천해주셔서 먹어봤는데 진짜 고소하고 맛있어요 고사리 육개장이 엄청 유명한 공항 근처 해장국보다 맛있어요! 주차는 협소하지만 아이에게 친절한 식당같아서 기분 좋게 먹고가요 🥰
제주탐나도다,,imnotabc,2.16.월,정말 맛있었어요!! 부모님도 맛있게 드셔서 뿌듯했고 귀여운 귤핀도 주셔서 남은 여행 내내 끼고다니며 사진찍을 수 있어서 좋았습니다🍊
제주탐나도다,,soo****,2.15.일,아이들이랑 같이먹기에도 너무 좋고 진짜 맛있었어요!! 포장 배달 가능해서 애매한 시간에 숙소들어가기 전에 포장해서 먹었는데 따뜻하고 양도 많아서 다같이 푸짐히게 잘 먹었습니다! 반찬들도 맛있었고 고사리육개장도 너무 맛있었어요 다음에 또올게요~
제주오름과바당,,만두1656,3.24.화,맛있게 잘 먹었습니다
해인 본점,,211218,3.22.일,"제주도 여행와서 1시간 동안 운전해서 왔는데, 그 1시간이 전혀 아깝지 않을 정도로 너무나 맛있는 제주 인생 맛집을 찾아서 너무 행복함니다!!!! 진짜 반찬부터 메인 요리까지 너무너무너무 맛있어서 정신없이 싹싹 비워서 다 먹었어요🥹🥹👍🏼 앞으로 제주도 올 때마다 애용하겠습니다!! (진심으로 이 근처에 사시는 분들이 너무 부럽습니다)💝"
해인 본점,,메즈15,3.22.일,유튜버 믿고 왔는데 여긴 그냥 근본입니다 유튜버를 떠나서 사장님이 정말 친절하시고 맛과 양 부족하면 더말하라는게 제주도 놀러오면 좋은 기운과 기분받고 가네요 제주도와서 참된가게를 본것같습니다 사장님 행복하시고 건강하세요!!!
해인 본점,,새로운출발과 도전,3.2.월,최고예요
해인 본점,,하이염17,2.22.일,양이 정말 많고 밥이 너무 맛있었어요. 그리고 사장님이 매우 친절하시고 정겨운 로컬 식당 느낌이에요!
해인 본점,,새로운출발과 도전,2.13.금,맛있어요
해인 본점,,yug****,2.7.토,"진짜 다 너무너무 맛있어요. 반찬, 두루치기, 볶음고추장같은 쌈장까지.  감동받으며 맛있게 잘 먹었습니다. 고맙습니다.🙏"
해인 본점,,jjangoooooo,2.7.토,🎀 두번째 방문!! 🎀 여기 양도 푸짐하고 무엇보다 맛도 좋아요~~~!!!!! 맛있게 잘 먹었습니다^^~ 친절하셔요 ❣️
해인 본점,,콩민0909,1.28.수,우연히 가게에 갔는데 진짜 너무 맛있었어요... 유명한 제주도 식당보다 훨씬 알차고 맛있었어요!! 사장님도 친절하시고 다시 가고싶네요!!
해인 본점,,ioozxcv87,1.18.일,제주도 마지막날 먹으러왔는데 왜 마지막날 왔는디 생각할정도로 정말 맛있어요!!!!밀키트 있었으면 무조건 샀을 ㅋㅋㅋㅋㅋ다음에 가족들 데리러 올거예요 진짜 포에버❤️❤️💛💛🩷🩷🧡🧡
안녕구움,,앙겔로스37,3.23.월,숙소 이동하는날 구입해서 아쉬웠어요 갓나온 따뜻한 에타도 맛있지만 차가운것도 맛있습니다 초코 강추!
안녕구움,,죠지20,3.13.금,옥수수타르트 미쳤어요
안녕구움,,par****,2.23.월,2월에 갔다가 너무 감사하고 맛있었어서 리뷰를 써야겠다 다짐을 하고 영수증도 받아갔지만 이제서야 리뷰를 남기네요🥲 제주도 갈 때 마다 무. 조. 건 들러서 포장해서 가는 저희 커플의 최최최애 타르트집 입니다!! 일찍 가면 있겠지 생각하고 예약을 안하고 갔었는데 예약건들 처리하셔야 돼서 많이 없었어요.. 그래서 있는 것들 위주로 총 14개? 정도 사고 나오자마자 단호박타르트를 먹었는데 너무너무 맛있어서 더 구매하고 싶어서 바로 다시 들어가서 여쭤보니 지금 없어서 40분정도 기다려야 된다고 하시더라구요. 너무 더 사고 싶어서 기다려서 더 구매했는데 기다리게 해서 미안하다며 머랭쿠키를 서비스롤 주셨어요..!! 저희가 먹고 싶어서 기다린건데.. 너무 감사드립니다!! 다음엔 예약하고 찾아뵙겠습니다!!😚
안녕구움,,비오는날의한국화,2.16.월,"타르트는 유정란, 크림치즈 2종류를 구입해서 구입 하자마자 바로 먹어봤습니다 유정란 강강강추예요 판교현대백화점 지하에 파는 그 노랑박스 에그타르트보다 1.5배쯤 더 맛있네요 클래식갈레트브루통도 사서 먹어봤는데요 홍콩제니쿠키랑 좀 비슷한 맛인데 맛있게잘먹었습니다"
안녕구움,,상봉동 삼겹살 맛집 1등 꿀삼겹,2.6.금,"제주 여행 중 들른 안녕구움 😊 에그타르트로 유명한 곳이라 기대하고 방문했는데, 한 입 먹자마자 왜 유명한지 알겠더라고요. 바삭한 타르트지에 고소하고 부드러운 필링이 꽉 차 있어서 부담 없이 맛있게 먹기 좋았어요 🥧 테이크아웃해서 이동하면서 먹기에도 딱이고, 달지 않아서 커피랑도 잘 어울렸습니다. 제주 오면 간식으로 꼭 다시 사고 싶은 곳이에요 👍  #꿀삼겹 #상봉맛집 #삼겹살맛집"
와랑식탁,,ohy****,4.3.금,동생들과 제주도 첫여행입니다~ 신중하게 첫식사로 고른식당인데 금요일아라 그런지 주차도 편하게 하고 가게밖 풍경은 풍력발전기가 돌고 있네요~~그래서 사진도 찍고 거니는 사람들도 많아요^^라면먹고 산책하기 좋을듯해요^^
와랑식탁,,차칸사이,4.2.목,재료도 신선하고 매장인테리어도 이색적이고 좋았어요 라면은 순한맛이 더 맛있는거 같아요 반려동물 전용공간도 따로 있습니다 담에 또 방문할께요
와랑식탁,,나그네8,3.9.월,"해산물 진심 너무 신선하고 특히 문어 식감 죽음이에요,, 문어 킬러 다 모이세요,, 라면은 워낙 좋은 후기가 많았어서 돼지소보로 간장밥 궁금했는데 완전 고소+짭짤+달달함의 극강입니다!!!! 비쥬얼만 화려한 음식이 아닙니다!! 기대했던만큼 만족도 100000%입니다!!!! (문어 다 양보해준 내남편 고마워♡♡)"
와랑식탁,,에이든1984,3.7.토,"1. 문어 해물라면 2. 오니기리 삼각김밥 참치마요  먹었어요. 풍차도 보고, 전명도 시원하고, 해물이 많아요 문어도 있고, 꽃게도 있고, 홍합, 가리비 오징어 미역 등등 시원하고 맛있어요  특히, 사장님, 사모님, 5살 따님도 웃으시면서 응대해주셔서 정말 맛있게 즐겁게 점심식사하고 나왔어요  먹고 해안도로 한바퀴 싹 돌면 소화 잘됨 ㅋㅋ 강추  아우 배불러 아우 .."
와랑식탁,,살짝달콤,2.20.금,신창해변 자전거 일주 중 애견동반 가능한 와랑식탁! 문어해물라면과 돼지소보로 간장밥 맛있게 잘먹었습니당 👍
